,Tweet ID, Tweet Text, Information Source, Information Type, Informativeness,tweet_cleaned
594,295713833501200384,#qldfloods http://t.co/rmggPgDq can't attain enough. i love ya' stuff.,Not labeled,Not labeled,Not related,<hashtag> qldfloods <url> ca n't attain enough . i love ya ' stuff .
595,295714001290133505,Where are Malcolm Turnbull &amp; Joe Hockey while @TonyAbbottMHR is filling sand bags? I trust they're doing their bit. #Queensland #Flood,Outsiders,Other Useful Information,Related - but not informative,where are malcolm turnbull & joe hockey while <user> is filling sand bags ? i trust they 're doing their bit . <hashtag> queensland <hashtag> flood
596,295715674821623808,"RT @USRealityCheck: Floods, high winds batter NSW, Australia: NEW SOUTH WALES, Australia, Jan. 27 (UPI) --  Ex-tropical cyclone Oswa...  ...",Media,Caution and advice,Related and informative,"rt <allcaps> <user> : floods , high winds batter nsw <allcaps> , australia : new <allcaps> south <allcaps> wales <allcaps> , australia , jan. . <number> -LRB- upi <allcaps> -RRB- -- ex-tropical cyclone oswa . <repeat> . <repeat>"
597,295715838370136064,RT @MolksTVTalk: Eerily feeling very similar to two years ago. #bigwet,Not labeled,Not labeled,Not related,rt <allcaps> <user> : eerily feeling very similar to two years ago . <hashtag> bigwet
598,295716152963899392,RT @NthsideChron: This damage on Rode Rd #bigwet http://t.co/SpDDzyc1,Media,Infrastructure and utilities,Related and informative,rt <allcaps> <user> : this damage on rode rd <hashtag> bigwet <url>
599,295716698194067457,My chocolate is melting cause I have no power #bigwet,Eyewitness,Infrastructure and utilities,Related - but not informative,my chocolate is melting cause i have no power <hashtag> bigwet
600,295717415453609984,"RT @jencahir: Australia can't catch a break. If we aren't burning, we're flooding.",Outsiders,Other Useful Information,Related - but not informative,"rt <allcaps> <user> : australia ca n't catch a break . if we are n't burning , we 're flooding ."
601,295717545464446976,#QLDFloods Wtf!!! -- We love this kind of http://t.co/25MeZgD5,Not labeled,Not labeled,Not related,<hashtag> qldf <allcaps> loods wtf ! <repeat> -- we love this kind of <url>
602,295717616771796992,Trees down in CBD #qldfloods http://t.co/15HQopLa,Eyewitness,Infrastructure and utilities,Related and informative,trees down in cbd <allcaps> <hashtag> qldfloods <url>
603,295717868413276160,"3 dead, dozens trapped in Australia floods http://t.co/roDEthIk",Media,Affected individuals,Related and informative,"<number> dead , dozens trapped in australia floods <url>"
604,295718917001863168,"RT @RealPaulWalker: Pray for the people, people! Nite “@AussieMel_76: pls keep #Australia in your thoughts with all the #QLDFloods and # ...",Outsiders,Sympathy and support,Related - but not informative,"rt <allcaps> <user> : pray for the people , people ! nite <user> : pls keep <hashtag> australia in your thoughts with all the <hashtag> qldf <allcaps> loods and # . <repeat>"
605,295721257406697472,#forex #updates Australia: Queensland floods … again: There is flooding in Queensland again – an... http://t.co/VC0Xqsck #teamfollowback,Outsiders,Other Useful Information,Related and informative,<hashtag> forex <hashtag> updates australia : queensland floods again : there is flooding in queensland again an . <repeat> <url> <hashtag> teamfollowback
606,295721353900871680,RT @Chloebugelly: Wild weather has whipped up sea foam at Mooloolaba Beach #qldfloods @9NewsAUS http://t.co/AR7cHtzo #fb,Media,Caution and advice,Related and informative,rt <allcaps> <user> : wild weather has whipped up sea foam at mooloolaba beach <hashtag> qldfloods <user> <url> <hashtag> fb
607,295723191010226176,"Three dead, dozens trapped in Australia floods http://t.co/DttXE1j6",Outsiders,Affected individuals,Related and informative,"three dead , dozens trapped in australia floods <url>"
608,295725443330482177,"Three dead, dozens trapped in Australia floods | http://t.co/EuTQNUht via @sharethis http://t.co/DG48OZ8u",Media,Affected individuals,Related and informative,"three dead , dozens trapped in australia floods | <url> via <user> <url>"
609,295725774688878592,"I dislike channel 7, but their coverage of the devastation in Laidley is commendable. Thank you for not just caring about the city #bigwet",Outsiders,Other Useful Information,Related - but not informative,i dislike channel <number> but their coverage of the devastation in laidley is commendable . thank you for not just caring about the city <hashtag> bigwet
610,295726143779254272,"@QPSmedia wait time for sandbags at Redfern St, Morningside is around an hour. #bigwet #qldfloods",Media,Donations and volunteering,Related and informative,"<user> wait time for sandbags at redfern st , morningside is around an hour . <hashtag> bigwet <hashtag> qldfloods"
611,295731483128246272,"Moral of the story - if you’ve elderly neighbours, check on them and ensure they have the latest information. Thanks Mum #bigwet #qldflood",Outsiders,Caution and advice,Related - but not informative,"moral of the story - if youve elderly neighbours , check on them and ensure they have the latest information . thanks mum <hashtag> bigwet <hashtag> qldflood"
612,295732485554331649,News: Flooding hits eastern Australia http://t.co/BRLwjcnJ,Media,Other Useful Information,Related and informative,news : flooding hits eastern australia <url>
613,295735618732965890,Knowledge is Power. Brisbane Basketball Inc. much better prepared for possible flooding in the coming days #bigwet http://t.co/TNb62I0u,Business,Sympathy and support,Related and informative,knowledge is power . brisbane basketball inc. much better prepared for possible flooding in the coming days <hashtag> bigwet <url>
614,295737065759453184,RT @macleanbrendan: Snap. RT: @bravotrav Abbott is visiting flood affected areas of QLD. I'm sure he'll remind Queenslanders he opposed  ...,Outsiders,Other Useful Information,Related and informative,rt <allcaps> <user> : snap . rt <allcaps> : <user> abbott is visiting flood affected areas of qld <allcaps> . i 'm sure he 'll remind queenslanders he opposed . <repeat>
615,295737191563399171,If I see 1 more tiny car drive through the water at Witton Rd indooroopilly I will actually punch them in the face. #bigwet #brisbaneflood,Eyewitness,Affected individuals,Related and informative,if i see <number> more tiny car drive through the water at witton rd indooroopilly i will actually punch them in the face . <hashtag> bigwet <hashtag> brisbaneflood
616,295737736831324161,HANDY list of contacts and numbers. Have a look and write down any that you may need. http://t.co/g2j1ItC7 #bigwet #bnefloods,Outsiders,Caution and advice,Related and informative,handy <allcaps> list of contacts and numbers . have a look and write down any that you may need . <url> <hashtag> bigwet <hashtag> bnefloods
617,295738202399068161,@couriermail the link doesnt appear to be working in this story.#bigwet,Not labeled,Not labeled,Not related,<user> the link doesnt appear to be working in this story . <hashtag> bigwet
618,295738449888157696,Flooding hits eastern Australia: Three people are killed and hundreds of homes are under water in the Australian... http://t.co/SYlADe8A,Media,Affected individuals,Related and informative,flooding hits eastern australia : three people are killed and hundreds of homes are under water in the australian . <repeat> <url>
619,295739230028705793,RT @FFDU: Australia only country in the world which is suffering with floods and news says no worries the bars still serving beers #auss ...,Eyewitness,Other Useful Information,Related and informative,rt <allcaps> <user> : australia only country in the world which is suffering with floods and news says no worries the bars still serving beers <hashtag> auss . <repeat>
620,295739381027848193,RT @TonyAbbottMHR: Tks to @theqldpremier for briefing me on the QLD flood emergency 1/2 http://t.co/u5BVxtmS,Government,Other Useful Information,Related and informative,rt <allcaps> <user> : tks to <user> for briefing me on the qld <allcaps> flood emergency <number> / <number> <url>
621,295739532001828864,RT @9NewsGoldCoast: Cops undercover #BIGWET Currumbin http://t.co/PNhGApEb,Media,Affected individuals,Related - but not informative,rt <allcaps> <user> : cops undercover <hashtag> bigwet <allcaps> <allcaps> currumbin <url>
622,295741562049138688,RT @LaurieOakes: Lib fundraising on back of Qld flood disaster as a devastating cyclone bears down will not earn  Tony Abbott any credit ...,Media,Other Useful Information,Related and informative,rt <allcaps> <user> : lib fundraising on back of qld flood disaster as a devastating cyclone bears down will not earn tony abbott any credit . <repeat>
623,295742220546498562,From Record heat to Cyclones &amp; floods in a week! This is Australia folks,Outsiders,Other Useful Information,Related - but not informative,from record heat to cyclones & floods in a week ! this is australia folks
624,295742388343828480,"St Rita's College at Clayfield will operate as usual, with school already scheduled to start on Wednesday. #bigwet",Media,Infrastructure and utilities,Related - but not informative,"st rita 's college at clayfield will operate as usual , with school already scheduled to start on wednesday . <hashtag> bigwet"
625,295743516590632960,"RT @ironsider: Qld flooding.., here comes Tony Abbott..#bigwet2 http://t.co/RCsf9Qwh",Outsiders,Other Useful Information,Related and informative,"rt <allcaps> <user> : qld flooding . <repeat> , here comes tony abbott . <repeat> <hashtag> bigwet <number> <url>"
626,295744682611318787,#News Floodwaters expected to peak in Ipswich at 6pm tonight. #BigWet,Media,Caution and advice,Related and informative,<hashtag> news floodwaters expected to peak in ipswich at <number> pm tonight . <hashtag> bigwet
627,295745215283736576,"#QLD Floods: Bundaberg - More than 2,000 properties affected. Nth Bundaberg about to be isolated - leave now if safe. @QPDmedia reports.",Outsiders,Caution and advice,Related and informative,<hashtag> qld <allcaps> <allcaps> floods : bundaberg - more than <number> properties affected . nth bundaberg about to be isolated - leave now if safe . <user> reports .
628,295745668264382465,"Ipswich: Bremer River expected to peak at 15m, more than 200 properties to be affected. #bigwet",Government,Caution and advice,Related and informative,"ipswich : bremer river expected to peak at <number> m , more than <number> properties to be affected . <hashtag> bigwet"
629,295746133836300288,These floods in Queensland are so scary and I'm on the other side of the country! :o,Outsiders,Other Useful Information,Related - but not informative,these floods in queensland are so scary and i 'm on the other side of the country ! : o
630,295746213515497472,@theqldpremier Ipswich water is rising to 15m - can expect 200+ properties affected. Worst area - Goodna. Evac centres are open #bigwet,Government,Other Useful Information,Related and informative,<user> ipswich water is rising to <number> m - can expect <number> + properties affected . worst area - goodna . evac centres are open <hashtag> bigwet
631,295746993689604098,#bigwet The Rock http://t.co/tX32czOY Haha! . This makes me laugh,Not labeled,Not labeled,Not related,<hashtag> bigwet the rock <url> haha ! . this makes me laugh
632,295748054823342080,RT @russmulry: Where's Anna Bligh when you need her?! Campbell Newman presser has been an utter embarrassment! #QLDfloods #Bigwet,Not labeled,Not labeled,Not related,rt <allcaps> <user> : where 's anna bligh when you need her ! <repeat> campbell newman presser has been an utter embarrassment ! <hashtag> qld <allcaps> floods <hashtag> bigwet
633,295748381991649280,"RT @Mamamia: If you would like to donate to the Red Cross QLD Floods Appeal, to help families and communities, consider calling 1800 811 ...",NGOs,Donations and volunteering,Related and informative,"rt <allcaps> <user> : if you would like to donate to the red cross qld <allcaps> floods appeal , to help families and communities , consider calling <number> <number> . <repeat>"
634,295749099196649473,CN: Right now Wivenhoe is sealed up. There is no water being let out. The dams are doing what they're meant to do. #bigwet,Outsiders,Infrastructure and utilities,Related and informative,cn <allcaps> : right now wivenhoe is sealed up . there is no water being let out . the dams are doing what they 're meant to do . <hashtag> bigwet
635,295749694812991490,One day in Australia it's fires another its floods.,Outsiders,Other Useful Information,Related - but not informative,one day in australia it 's fires another its floods .
636,295750244237447170,#NSWSES Units are on standby and ready to assist in the #bigwet &amp; #NSWFloods. Many units are already active... http://t.co/aUdYVWC2,Government,Other Useful Information,Related and informative,<hashtag> nswses <allcaps> <allcaps> units are on standby and ready to assist in the <hashtag> bigwet & <hashtag> nswf <allcaps> loods . many units are already active . <repeat> <url>
637,295750474957733888,@7newsbrisbane Alex headlands 11am today #bigwet http://t.co/VLCvd2zQ,Media,Other Useful Information,Related and informative,<user> alex headlands <number> am today <hashtag> bigwet <url>
638,295750697230663680,RT @ErgonEnergy: #bigwet Ergon Energy crews are requesting sight-seers stay off the roads Crews are trying to move into... http://t.co/2 ...,Media,Infrastructure and utilities,Related and informative,rt <allcaps> <user> : <hashtag> bigwet ergon energy crews are requesting sight-seers stay off the roads crews are trying to move into . <repeat> <url> . <repeat>
639,295751146042191872,QLD Premier: I hope we will be through the emergency in 2-3 days but that depends on the weather #bigwet,Government,Other Useful Information,Related and informative,qld <allcaps> premier : i hope we will be through the emergency in <number> <number> days but that depends on the weather <hashtag> bigwet
640,295751389320200192,"Flooding at Oxley creek, bureau says it's sitting at around 4 metres and rising. #bigwet @abcnews_qld http://t.co/bR5k2IA7",Media,Other Useful Information,Related and informative,"flooding at oxley creek , bureau says it 's sitting at around <number> metres and rising . <hashtag> bigwet <user> <url>"
641,295751460602400768,"RT @RedCrossAU: Everyone affected by #qldfloods, let people know you’re safe: http://t.co/nkyNi0h6. Or search for family &amp; friends.  ...",NGOs,Caution and advice,Related and informative,"rt <allcaps> <user> : everyone affected by <hashtag> qldfloods , let people know youre safe : <url> . or search for family & friends . . <repeat>"
642,295751787779084289,RT @SSFCRABBITOHS: We're thinking of all those affected by the #bigwet. Stay safe everybody.,Outsiders,Sympathy and support,Related and informative,rt <allcaps> <user> : we 're thinking of all those affected by the <hashtag> bigwet . stay safe everybody .
643,295751947133263872,http://t.co/lC7OXbrt Usually needed this particular...  #bigwet,Not labeled,Not labeled,Not related,<url> usually needed this particular . <repeat> <hashtag> bigwet
644,295751980717051904,"Bless all the emergency workers,volunteers exhausted in Brisbane and QLD. I would like my power back... But I've got LOTS of books. #bigwet",Outsiders,Sympathy and support,Related - but not informative,"bless all the emergency workers , volunteers exhausted in brisbane and qld <allcaps> . i would like my power back . <repeat> but i 've got lots <allcaps> of books . <hashtag> bigwet"
645,295752102343503873,RT @QPSmedia: BOM: Still the chance of isolated thunderstorms around SEQ this afternoon. #bigwet,Media,Other Useful Information,Related and informative,rt <allcaps> <user> : bom <allcaps> : still the chance of isolated thunderstorms around seq <allcaps> this afternoon . <hashtag> bigwet
646,295752714711871489,RT @SBSNews: Update from @theqldpremier on flood affected areas of Qld: http://t.co/fE5LCbd3 #bigwet,Media,Other Useful Information,Related and informative,rt <allcaps> <user> : update from <user> on flood affected areas of ql <smile> <url> <hashtag> bigwet
647,295752949584519168,Flash Flood - Australia - Australia: EDIS Number: FF-20130128-38017-AUSDate / time: 28/01/2013 04:34:52 [UTC]Eve... http://t.co/ZRk16tst,Media,Other Useful Information,Related and informative,flash flood - australia - australia : edis <allcaps> number : ff <allcaps> <number> <number> - ausd <allcaps> ate / time : <number> / <number> / <number> <number> -LSB- utc <allcaps> -RSB- eve . <repeat> <url>
648,295752999916150784,No power? Save mobile phone battery: turn off background apps http://t.co/IUyKqkg8  #bigwet #qldfloods #nswfloods,Outsiders,Other Useful Information,Related and informative,no power ? save mobile phone battery : turn off background apps <url> <hashtag> bigwet <hashtag> qldfloods <hashtag> nswfloods
649,295753616495616001,"Praying for friends and residents of Qld and Brisbane today. Dear God, help us avoid another flood catastrophe. #bigwet #bnefloods",Outsiders,Sympathy and support,Related - but not informative,"praying for friends and residents of qld and brisbane today . dear god , help us avoid another flood catastrophe . <hashtag> bigwet <hashtag> bnefloods"
650,295754472100069377,RT @therealOShea: Oh Boy... Australia can't catch a break! If it's not fires it's floods! Sending lots of prayers to those affected... h ...,Outsiders,Sympathy and support,Related - but not informative,rt <allcaps> <user> : oh boy . <repeat> australia ca n't catch a break ! if it 's not fires it 's floods ! sending lots of prayers to those affected . <repeat> h . <repeat>
651,295755168388100096,http://t.co/roEG6iqG  #bigwet Rondo This made me cry,Not labeled,Not labeled,Not related,<url> <hashtag> bigwet rondo this made me cry
652,295755868803313665,RT @MiztaRabbit: As at 1pm today Shadow Treasurer @JoeHockey issued statement advising LNP budget surplus target is off again. Qld flood ...,Not labeled,Not labeled,Not related,rt <allcaps> <user> : as at <number> pm today shadow treasurer <user> issued statement advising lnp <allcaps> budget surplus target is off again . qld flood . <repeat>
653,295756598637367296,Queensland's flood crisis deepens as death toll rises to three - The Australian http://t.co/illtwx2P,Media,Affected individuals,Related and informative,queensland 's flood crisis deepens as death toll rises to three - the australian <url>
654,295756778984046592,"Harsh country delivers harsh lessons: Fire, flood and other natural disasters are part of life in Australia, whose hardy inhabitants ...",Outsiders,Caution and advice,Related and informative,"harsh country delivers harsh lessons : fire , flood and other natural disasters are part of life in australia , whose hardy inhabitants . <repeat>"
655,295756783165771776,"Sending love and dry wishes to my friends and clients in Queensland and northern nsw, who are in the line of the flooding.",Outsiders,Sympathy and support,Related - but not informative,"sending love and dry wishes to my friends and clients in queensland and northern nsw , who are in the line of the flooding ."
656,295756913189203968,"#bigwet http://t.co/Zh74FSN4 haha, this made me laugh",Not labeled,Not labeled,Not related,"<hashtag> bigwet <url> haha , this made me laugh"
657,295757231964700673,"this made me cry, wow so much i can relate to thank you fir sharing your story http://t.co/Jm0niWv6  #bigwet",Not labeled,Not labeled,Not related,"this made me cry , wow so much i can relate to thank you fir sharing your story <url> <hashtag> bigwet"
658,295758712570773504,http://t.co/Kb6PuJNs  #SAGAwards #bigwet May somebody clarify this kind of?,Not labeled,Not labeled,Not related,<url> <hashtag> saga <allcaps> wards <hashtag> bigwet may somebody clarify this kind of ?
659,295758993576562688,"Australia's weather in bipolar, last week we were complaining about 50 degree temps and now its flooding? sort your shit out mother nature.",Eyewitness,Other Useful Information,Related - but not informative,"australia 's weather in bipolar , last week we were complaining about <number> degree temps and now its flooding ? sort your shit out mother nature ."
660,295761157845815296,"RT @WeAreAustralia: Not even two weeks ago we were prepared to evacuate our house due to bush fires. Now, our road is flooding. #australia",Eyewitness,Affected individuals,Related - but not informative,"rt <allcaps> <user> : not even two weeks ago we were prepared to evacuate our house due to bush fires . now , our road is flooding . <hashtag> australia"
661,295761266889351168,#National ▪ Dairy herd washed away in Qld floods: An entire herd of 400 dairy cattle has been washed away in rag... http://t.co/wUy9Fuoq,Media,Infrastructure and utilities,Related and informative,<hashtag> national dairy herd washed away in qld floods : an entire herd of <number> dairy cattle has been washed away in rag . <repeat> <url>
662,295761480815632384,RT @QLDOnline: 28/15:00 EST Flood Warning - Mary River (QLD)  http://t.co/sh6RhBl8,Media,Caution and advice,Related and informative,rt <allcaps> <user> : <number> / <number> est <allcaps> flood warning - mary river -LRB- qld <allcaps> -RRB- <url>
663,295761564672339968,RT @pennyskateboard: Our hearts go out to all those affected by the Queensland floods. Stay safe everyone. #qld http://t.co/EfguEvaZ,Outsiders,Sympathy and support,Related - but not informative,rt <allcaps> <user> : our hearts go out to all those affected by the queensland floods . stay safe everyone . <hashtag> qld <url>
664,295761644376694784,http://t.co/3pPq3bG1 I'm wondering if this type of works --  #SAGAwards #bigwet,Not labeled,Not labeled,Not related,<url> i 'm wondering if this type of works -- <hashtag> saga <allcaps> wards <hashtag> bigwet
665,295761757614505985,@RedCrossAU: We’ve launched an appeal for people affected by #qldfloods: http://t.co/G7CU8J8y. Please support &amp; RT.,NGOs,Donations and volunteering,Related and informative,<user> : weve launched an appeal for people affected by <hashtag> qldfloods : <url> . please support & rt <allcaps> .
666,295761799549181953,Queensland's flood crisis deepens - The Australian: Sydney Morning HeraldQueensland's flood crisis deepensThe Au... http://t.co/e4vgT3VA,Media,Caution and advice,Related and informative,queensland 's flood crisis deepens - the australian : sydney morning heraldqueensland 's flood crisis deepensthe au . <repeat> <url>
667,295762365788585984,http://t.co/f9pQwht9 This made me cry a little because it's sadly true..  #bigwet,Not labeled,Not labeled,Not related,<url> this made me cry a little because it 's sadly true . <repeat> <hashtag> bigwet
668,295762512589238272,Only in Australia do u find a woman outside in the middle of a flood cutting her hedge that is completely underwater,Outsiders,Other Useful Information,Related - but not informative,only in australia do u find a woman outside in the middle of a flood cutting her hedge that is completely underwater
669,295762919428354049,RT @AnnastaciaMP: The Queensland Flood Appeal 2013 has been launched. Please donate by visiting http://t.co/335O63pM or contacting 1800  ...,NGOs,Donations and volunteering,Related and informative,rt <allcaps> <user> : the queensland flood appeal <number> has been launched . please donate by visiting <url> or contacting <number> . <repeat>
670,295763598905597952,Qld again in grip of deadly flood disaster - Yahoo!7: At least four people are feared dead in Queensland's unfol... http://t.co/i79t5NB3,Media,Affected individuals,Related and informative,qld again in grip of deadly flood disaster - yahoo! <number> at least four people are feared dead in queensland 's unfol . <repeat> <url>
671,295765310181621761,#mothernature has #PMS bad &amp; is extremely angry right now. QLD here has taken a spanking &amp; NSW #bigwet on the way. Stay safe people &amp; alert.,Eyewitness,Other Useful Information,Related - but not informative,<hashtag> mothernature has <hashtag> pms <allcaps> <allcaps> bad & is extremely angry right now . qld <allcaps> here has taken a spanking & nsw <allcaps> <hashtag> bigwet on the way . stay safe people & alert .
672,295765624750231553,RT @7NewsBrisbane: Want to volunteer? Register first: http://t.co/IHmOAEhp and then download the app: http://t.co/Qun55q0r #bigwet,Media,Donations and volunteering,Related and informative,rt <allcaps> <user> : want to volunteer ? register first : <url> and then download the app : <url> <hashtag> bigwet
673,295766010634571776,#bigwet http://t.co/nioiKIV5 Lmao! this is good,Not labeled,Not labeled,Not related,<hashtag> bigwet <url> lmao ! this is good
674,295766111327232001,"#bigwet Regarding my mixed heritage, my co-worker just called me a w***e I laughed so hard, I cried. http://t.co/b9zRqcgJ",Not labeled,Not labeled,Not related,"<hashtag> bigwet regarding my mixed heritage , my co-worker just called me a w * <elong> e i laughed so hard , i cried . <url>"
675,295766312624459777,Anybody know how to repair this kind of?  #bigwet http://t.co/8Anm5GFi,Not labeled,Not labeled,Not related,anybody know how to repair this kind of ? <hashtag> bigwet <url>
676,295766736265949184,http://t.co/psVIuVM9 looks like my mo on sex  #bigwet,Not labeled,Not labeled,Not related,<url> looks like my mo on sex <hashtag> bigwet
677,295767013081612288,#bigwet http://t.co/EomWTBfQ If perhaps sex was as good as this particular,Not labeled,Not labeled,Not related,<hashtag> bigwet <url> if perhaps sex was as good as this particular
678,295769076670808065,An aerial view of the flood in North Bundy #bigwet #devastation (via http://t.co/SxBdMQ8m) http://t.co/51KdsK7x,Media,Other Useful Information,Related and informative,an aerial view of the flood in north bundy <hashtag> bigwet <hashtag> devastation -LRB- via <url> -RRB- <url>
679,295769244463931392,GREAT POINT #BIGWET #QLDFLOODS #NSWFLOODS MT @TheFireTracker2 @nswfire People took axes into the attic during #katrina  SELF #rescue #qld,Not labeled,Not labeled,Not related,great <allcaps> point <allcaps> <hashtag> bigwet <allcaps> <allcaps> <hashtag> qldfloods <allcaps> <allcaps> <hashtag> nswfloods <allcaps> <allcaps> mt <allcaps> <user> <user> people took axes into the attic during <hashtag> katrina self <allcaps> <hashtag> rescue <hashtag> qld
680,295769315762921473,Flooding hits eastern Australia http://t.co/yM7vj2iN,Media,Other Useful Information,Related and informative,flooding hits eastern australia <url>
681,295769412244488192,Feel for the people of QLD again hit by floods,Outsiders,Sympathy and support,Related - but not informative,feel for the people of qld <allcaps> again hit by floods
682,295769764561817600,RT @QPSmedia: WARRILL VIEW: The Cunningham Hway is closed due to flooding. #qldtraffic #bigwet,NGOs,Infrastructure and utilities,Related and informative,rt <allcaps> <user> : warrill <allcaps> view <allcaps> : the cunningham hway is closed due to flooding . <hashtag> qldtraffic <hashtag> bigwet
683,295770666328788992,"Queensland is flooding AGAIN? Seriously, Queensland, this is a concern.",Outsiders,Other Useful Information,Related - but not informative,"queensland is flooding again <allcaps> ? seriously , queensland , this is a concern ."
684,295772436308312064,RT @612brisbane: QLD Premier: Flood levels are much lower than 2011. Rain has dropped off and we know what's coming. #bigwet,Media,Other Useful Information,Related and informative,rt <allcaps> <user> : qld <allcaps> premier : flood levels are much lower than <number> rain has dropped off and we know what 's coming . <hashtag> bigwet
685,295772625060384768,http://t.co/OlFdYCXT Maryborough Queensland Golf Club in flood January 28th 2013 http://t.co/CBl7M3n6 #Golf #USGA #LPGA,Outsiders,Infrastructure and utilities,Related and informative,<url> maryborough queensland golf club in flood january <number> th <number> <url> <hashtag> golf <hashtag> usga <allcaps> <allcaps> <hashtag> lpga <allcaps> <allcaps>
686,295772797026836480,RT @BobCarrFM: Has @TonyAbbottMHR volunteered to drive a truck for the #bigwet victims yet?,Outsiders,Not applicable,Related and informative,rt <allcaps> <user> : has <user> volunteered to drive a truck for the <hashtag> bigwet victims yet ?
687,295772817998376960,RT @2DayFMSydney: QLD FLOODS: The town of Bundaberg is being evacuated - some homes are completely underwater  #2DayFM  #newsfeed,Media,Caution and advice,Related and informative,rt <allcaps> <user> : qld <allcaps> floods <allcaps> : the town of bundaberg is being evacuated - some homes are completely underwater <hashtag> <number> dayfm <allcaps> <hashtag> newsfeed
688,295772897685929985,"RT @7NewsBrisbane: If you are without TV reception, Yahoo!7 is streaming live rolling coverage here: http://t.co/fCQqTNv6 #bigwet #qldfl ...",Media,Other Useful Information,Related and informative,"rt <allcaps> <user> : if you are without tv <allcaps> reception , yahoo! <number> is streaming live rolling coverage here : <url> <hashtag> bigwet <hashtag> qldfl . <repeat>"
689,295773556191678464,just a reminder to people. the world isn't coming to an end so you don't have to clean out ever shelf in the supermarkets #bigwet #qldfloods,Outsiders,Caution and advice,Related - but not informative,just a reminder to people . the world is n't coming to an end so you do n't have to clean out ever shelf in the supermarkets <hashtag> bigwet <hashtag> qldfloods
690,295773862396837888,RT @Paulobrien1016: Now have two helicopters available along the QLD coast for charter if required. info@avmim.com.au  Pls RT #qldfloods ...,NGOs,Donations and volunteering,Related and informative,rt <allcaps> <user> : now have two helicopters available along the qld <allcaps> coast for charter if required . info <user> . com.au pls rt <allcaps> <hashtag> qldfloods . <repeat>
691,295774319575961600,"RT @SESBrisbane: Sandbag production in full swing at Newmarket SES HQ, thanks to lots of helpers... #bigwet http://t.co/ORj5Ke8z",Government,Donations and volunteering,Related and informative,"rt <allcaps> <user> : sandbag production in full swing at newmarket ses <allcaps> hq <allcaps> , thanks to lots of helpers . <repeat> <hashtag> bigwet <url>"
692,295774340534919168,the queensland floods happen every year hope everyone stays safe!,Outsiders,Sympathy and support,Related - but not informative,the queensland floods happen every year hope everyone stays safe !
693,295775015809449984,"RT @bencubby: Between 80 and 150mms of rain expected in Sydney overnight, with winds up to 90km/h. http://t.co/AoaO0czB #bigwet",Media,Other Useful Information,Related and informative,"rt <allcaps> <user> : between <number> and <number> mms of rain expected in sydney overnight , with winds up to <number> km / h . <url> <hashtag> bigwet"
694,295776106328502273,Big storm due tonight... Lots of flooding in Queensland and its coming our way tonight.,Eyewitness,Affected individuals,Related and informative,big storm due tonight . <repeat> lots of flooding in queensland and its coming our way tonight .
695,295776131498532864,RT @AnitaHeiss: A shout out to SES volunteers risking their lives to save others. #bigwet #Australiaunderwater,Outsiders,Sympathy and support,Related and informative,rt <allcaps> <user> : a shout out to ses <allcaps> volunteers risking their lives to save others . <hashtag> bigwet <hashtag> australiaunderwater
696,295777498850004992,RT @nswfire: YOUR LIFE IS IN DANGER #bundaburg #bigwet IF YOU CAN SELF #EVACUATE ** DO SO ** BEFORE NIGHT FALL ** IF YOU CAN'T PLACE WHI ...,Government,Caution and advice,Related and informative,rt <allcaps> <user> : your <allcaps> life <allcaps> is <allcaps> in <allcaps> danger <allcaps> <hashtag> bundaburg <hashtag> bigwet if <allcaps> you <allcaps> can <allcaps> self <allcaps> <hashtag> evacuate <allcaps> <allcaps> ** do <allcaps> so <allcaps> ** before <allcaps> night <allcaps> fall <allcaps> ** if <allcaps> you <allcaps> can <allcaps> ' t place <allcaps> whi <allcaps> . <repeat>
697,295778136367431680,Now this is sooooo amazing  #bigwet QLD http://t.co/vFVgY56p,Not labeled,Not labeled,Not related,now this is so <elong> amazing <hashtag> bigwet qld <allcaps> <url>
698,295780850094718976,Have no power due to flooding. Go to OTooles Corinda asj if I can charge my phone for a bit and was told no. #bigwet,Eyewitness,Infrastructure and utilities,Related and informative,have no power due to flooding . go to ot <allcaps> ooles corinda asj if i can charge my phone for a bit and was told no . <hashtag> bigwet
699,295781034648272896,"#qldfloods crossing my fingers for the poor people of Bundaberg, Ipswich and the other towns that are copping it worse than us",Eyewitness,Sympathy and support,Related - but not informative,"<hashtag> qldfloods crossing my fingers for the poor people of bundaberg , ipswich and the other towns that are copping it worse than us"
700,295782263554179073,@7newsbrisbane showing an interview which requires a signer and they cut her partly off with that split screen 😳 #BigWet,Not labeled,Not labeled,Not related,<user> showing an interview which requires a signer and they cut her partly off with that split screen <hashtag> bigwet
701,295783588954251264,@kilkenny_d such a fuck head #bigwet,Not labeled,Not labeled,Not related,<user> such a fuck head <hashtag> bigwet
702,295783970665283584,RT @ryanpetie: Damage at the Moorooka Magic Mile. I'd say the lower limit looks more likely now. #bigwet #BrisLive http://t.co/b5gLPu0p,Eyewitness,Caution and advice,Related and informative,rt <allcaps> <user> : damage at the moorooka magic mile . i 'd say the lower limit looks more likely now . <hashtag> bigwet <hashtag> brislive <url>
