,label,tweet_cleaned,tweet_text
1516,NO,the ferry ya-wa-gara is approaching uq <allcaps> at <number> am <allcaps> <hashtag> citycat,The ferry Ya-wa-gara is approaching UQ at 10:20 AM #CityCat
1517,NO,the ferry ya-wa-gara has docked at uq <allcaps> at <number> am <allcaps> <hashtag> citycat,The ferry Ya-wa-gara has docked at UQ at 10:21 AM #CityCat
1518,NO,rt <allcaps> <user> : <user> thanks officers for report and says it makes it more transparent including water assets . carried unanimously,RT @judithkerr1: @wendyboglary thanks officers for report and says it makes it more transparent including water assets. Carried unanimously
1519,NO,"amnesia just came on the radio in the car , im so unstable .","Amnesia just came on the radio in the car, im so unstable."
1520,NO,<user> <user> best thing is to ignore -LSB- sometimes tough -RSB- & realise she wants you to be upset & cause tension . <repeat> block her account,@Caro_NZ1 @MrsCBiggs best thing is to ignore [sometimes tough] & realise she wants you to be upset & cause tension...block her account
1521,NO,rt <allcaps> <user> : announcing port of brisbane road upgrade in front of big forklift <user> says he has big plans for qld . <url>,RT @gbreusch: Announcing Port of Brisbane road upgrade in front of big forklift @theqldpremier says he has big plans for Qld. http://t.co/S…
1522,NO,great watch - this week 's <user> report on <hashtag> indyref by <user> including expat accent change debate -LRB- ! -RRB-,Great watch - this week''s @ForeignOfficial report on #indyref by @abcbarbm including expat accent change debate(!)
1523,NO,ah ! <repeat> hahahaha ! <repeat> <user> - - <user> : <user> why is a shirtless <user> playing guitar on a boat with a male stripper ?,Ah!!! Hahahaha!! @justdigitalppl - - “@b00sh: @jasonwroulston why is a shirtless @kevinrudd playing guitar on a boat with a male stripper?”
1524,NO,this weekend <user> where streets getting better with <hashtag> publicspace / car park activaton <url>,This weekend @JamesStBNE where streets getting better with #publicspace / car park activaton http://t.co/2nakjY1Dsi
1525,NO,rt <allcaps> <user> : cr mark edwards presents last financial report for the year and says constrained reserves are $ <number> m <url>,RT @judithkerr1: Cr Mark Edwards presents last financial report for the year and says constrained reserves are $69m http://t.co/jd8FGPJxIg
1526,NO,the ferry ya-wa-gara has departed uq <allcaps> at <number> am <allcaps> <hashtag> citycat,The ferry Ya-wa-gara has departed UQ at 10:31 AM #CityCat
1527,NO,"like seriously , it had to take a show for u to be able to confront ur dad about the past making her dad look like a dead beat . <repeat> psssh","Like seriously, it had to take a show for u to be able to confront ur dad about the past making her dad look like a dead beat...psssh"
1528,NO,<user> <user> sounds like you 're doing great . <repeat> just need to block out <hashtag> bm <allcaps> <allcaps> noise,@Caro_NZ1 @MrsCBiggs sounds like you''re doing great...just need to block out #BM noise
1529,NO,-LRB- in the future -RRB- ugh <allcaps> i hate going to grandpas . he always plays that song about sweaty balls from the car racing game,(in the future) UGH i hate going to grandpas. he always plays that song about sweaty balls from the car racing game
1530,NO,rt <allcaps> <user> : dr mark wenitong setting the scene at the national aboriginal & torres strait islander health summit <hashtag> cairns <url>,RT @minniecd: Dr Mark Wenitong Setting the scene at the National Aboriginal & Torres Strait Islander Health Summit #Cairns http://t.co/dNtN…
1531,NO,rt <allcaps> <user> : we had a little chat with speaker <allcaps> tv <allcaps> while we were on the road . <repeat> <url>,RT @MosmanAlder: We had a little chat with SPEAKER TV while we were on the road... http://t.co/WQNNJ3c5OW
1532,NO,"<user> i see it as a significant advantage to these east coast projects . plus , eu <allcaps> needs gas to move away from russian supplies .","@JamesPaton14 I see it as a significant advantage to these east coast projects. Plus, EU needs gas to move away from Russian supplies."
1533,NO,rt <allcaps> <user> : is your twitter currently dead ? <repeat>,RT @Jamiedurnberger: Is your twitter currently dead...?
1534,NO,great to be welcomed back into the wreck bay community ! we 've just set the circle and we 're ready to start the day ! <url>,Great to be welcomed back into the Wreck Bay community! We''ve just set the circle and we''re ready to start the day! http://t.co/yjL7cVbKSd
1535,NO,former block resident stands with redfern embassy <url>,Former Block resident stands with Redfern Embassy http://t.co/u0WpRdk8Qr
1536,NO,thanasi kokkinakis gets the break back and now leads jimmy wang <number> <number> <number> <number> <hashtag> vancouverch <allcaps>,Thanasi Kokkinakis gets the break back and now leads Jimmy Wang 7-5 3-3 #VancouverCH
1537,NO,olivia rogowska gets the break back against bojana jovanovski to level at <number> - all in the third set <hashtag> washington,Olivia Rogowska gets the break back against Bojana Jovanovski to level at 4-all in the third set #Washington
1538,NO,the ferry mahreel is approaching uq <allcaps> at <number> am <allcaps> <hashtag> citycat,The ferry Mahreel is approaching UQ at 10:39 AM #CityCat
1539,NO,the ferry mahreel has departed uq <allcaps> at <number> am <allcaps> <hashtag> citycat,The ferry Mahreel has departed UQ at 10:40 AM #CityCat
1540,NO,never bite the hand that feeds you .,Never bite the hand that feeds you.
1541,NO,the ferry mahreel is approaching uq <allcaps> at <number> am <allcaps> <hashtag> citycat,The ferry Mahreel is approaching UQ at 10:40 AM #CityCat
1542,NO,"another break of serve for olivia rogowska , she will serve for the match against bojana jovanovski at <number> <number> in the third <hashtag> washington","Another break of serve for Olivia Rogowska, she will serve for the match against Bojana Jovanovski at 5-4 in the third #Washington"
1543,NO,"break of serve for <user> , he leads jimmy wang <number> <number> <number> <number> <hashtag> vancouverch <allcaps>","Break of serve for @TKokkinakis, he leads Jimmy Wang 7-5 4-3 #VancouverCH"
1544,NO,one car two carparks <hashtag> pethate <hashtag> diescum,One car two carparks #pethate #diescum
1545,NO,join our exclusive vip <allcaps> skin fit gym club in our award winning best medispa in australia -LRB- national finalist -RRB- . <repeat> <url>,Join our exclusive VIP ‘Skin Fit Gym Club’ in our award winning ‘Best Medispa in Australia’ (National Finalist)... http://t.co/hl2Dy9tReu
1546,NO,the ferry mahreel has docked at uq <allcaps> at <number> am <allcaps> <hashtag> citycat,The ferry Mahreel has docked at UQ at 10:41 AM #CityCat
1547,YES,india police arrest three over alleged gang-rape at gunpoint - <user> the hell is wrong with these indian men . <repeat> sick <allcaps> !,India police arrest three over alleged gang-rape at gunpoint  - @Yahoo7what the hell is wrong with these Indian men....SICK!
1548,NO,rainbow kale as part of a wedding bouquet . i never knew something so healthy could look so <url>,Rainbow kale as part of a wedding bouquet. I never knew something so healthy could look so… http://t.co/wWT1WBumzS
1549,NO,rt <allcaps> <user> : -LRB- in the future -RRB- ugh <allcaps> i hate going to grandpas . he always plays that song about sweaty balls from the car racing game,RT @thomas_violence: (in the future) UGH i hate going to grandpas. he always plays that song about sweaty balls from the car racing game
1550,YES,woolloongabba - accident inbound logan rd at martin st,Woolloongabba - accident inbound Logan Rd at Martin St
1551,NO,"super best friends over at noisey have got the exclusive stream of the growlers <allcaps> new track ` good advice ' , go get . <repeat> <url>","Super best friends over at Noisey have got the exclusive stream of the GROWLERS new track ''Good Advice'', go get... http://t.co/FnxN2Jg9d1"
1552,NO,"break of serve for lleyton hewitt , he leads marinko matosevic <number> <number> first set <hashtag> washington","Break of serve for Lleyton Hewitt, he leads Marinko Matosevic 4-3 first set #Washington"
1553,NO,"<user> he 's a wreck . sobbing , nashing of teeth . at least you have a bea . the second best option to having an obie . <smile>","@CountLustig He''s a wreck. Sobbing, nashing of teeth. At least you have a Bea. The second best option to having an Obie. :)"
1554,YES,"light plane crash at runcorn this morning , pilots have a lucky escape . <url> <url>","Light plane crash at Runcorn this morning, pilots have a lucky escape.http://t.co/rxwoeefUUy http://t.co/czoowWw5OI"
1555,NO,<user> says no arborist found split bec it was <number> m off ground and it 's a heritage asset so report is needed <url>,@wendyboglary says no arborist found split bec it was 26m off ground and it''s a heritage asset so report is needed http://t.co/OZOMNc1vhE
1556,YES,banyo - accident bothways inala avenue at serviceton avenue - clear <allcaps>,Banyo - accident bothways Inala Avenue at Serviceton Avenue - CLEAR
1557,YES,ql <allcaps> <smile> trains back on track after truck mishap <url> <hashtag> qld,QLD: Trains back on track after truck mishap http://t.co/VqwCLDKJOK #qld
1558,NO,ceo <allcaps> bill lyon says the resident asked for a full ground radar map of the trees root system which could also be included in the report,CEO bill Lyon says the resident asked for a full ground radar map of the trees root system which could also be included in the report
1559,NO,"whiplash <allcaps> - a brisbane skateboarding montage - winter <number> featuring joel mcilroy , tommy fynn , alex lawton , . <repeat> <url>","WHIPLASH - A Brisbane Skateboarding Montage - Winter 2014. Featuring Joel Mcilroy, Tommy Fynn, Alex Lawton,... http://t.co/0LxSCCVkmo"
1560,NO,"social just police have thrown me in jail because im a straight white man and its illegal - a crazy sentence , but is it the future ? <repeat>","social just police have thrown me in jail because im a straight white man and its illegal - a crazy sentence, but is it the future??????"
1561,NO,"new world order conspiracy a lie ? , tell this to the dead civilians in the east , especially <allcaps> the <allcaps> palestine <allcaps> , an <allcaps> order <allcaps> of <allcaps> death <allcaps> / decit <allcaps>","New world order conspiracy a lie?,tell this to the dead civilians in the East,ESPECIALLY THE PALESTINE,AN ORDER OF DEATH/DECIT"
1562,NO,"rt <allcaps> <user> : social just police have thrown me in jail because im a straight white man and its illegal - a crazy sentence , but is","RT @thomas_violence: social just police have thrown me in jail because im a straight white man and its illegal - a crazy sentence, but is…"
1563,NO,ceo <allcaps> bill lyon says only way to get a once and for all answer in the tree 's integrity is to do radar report on roots <url>,CEO bill Lyon says only way to get a once and for all answer in the tree''s integrity is to do radar report on roots http://t.co/snvU5TzuNM
1564,NO,trains back on track after truck mishap <url> -LRB- news -RRB- <hashtag> brisbane <hashtag> qld,Trains back on track after truck mishap http://t.co/PHpAyVb03Q (News) #brisbane #qld
1565,NO,i have to report that i have a very soggy mrs motorbikewriter today ! <url>,I have to report that I have a very soggy Mrs MotorbikeWriter today! http://t.co/U7ksS2X6oN
1566,NO,rt <allcaps> <user> : <user> says no arborist found split bec it was <number> m off ground and it 's a heritage asset so report is needed http : / /,RT @judithkerr1: @wendyboglary says no arborist found split bec it was 26m off ground and it''s a heritage asset so report is needed http://…
1567,NO,the ferry mahreel has departed uq <allcaps> at <number> am <allcaps> <hashtag> citycat,The ferry Mahreel has departed UQ at 10:46 AM #CityCat
1568,NO,i have to report that i have a very soggy mrs motorbikewriter today ! <url>,I have to report that I have a very soggy Mrs MotorbikeWriter today!… http://t.co/c4dPSPmVja
1569,NO,"<hashtag> mobiletechnology <hashtag> mobile yet another leak of verizons lg <allcaps> g vista , this time with specs <url>","#MobileTechnology #Mobile Yet another leak of Verizon’s LG G Vista, this time with specs http://t.co/X4ks5mxU68"
1570,NO,the ferry spirit of brisbane is approaching uq <allcaps> at <number> am <allcaps> <hashtag> citycat,The ferry Spirit of Brisbane is approaching UQ at 10:50 AM #CityCat
1571,NO,i liked a <user> video from <user> <url> gta <allcaps> <number> videos - insane sports car racing fails ! -LRB- gta <allcaps> <number> funny moments,I liked a @YouTube video from @lifeofkodi http://t.co/X9HE79JZnR GTA 5 Videos - Insane Sports Car Racing Fails! (GTA 5 Funny Moments
1572,NO,i know what dr pepper is and about cherry coke,I know what Dr Pepper is and about Cherry Coke
1573,NO,sun baking on my coffee break . such a nice day,Sun baking on my coffee break. Such a nice day ☀️
1574,NO,"<hashtag> seo <allcaps> <allcaps> <hashtag> website yet another leak of verizons lg <allcaps> g vista , this time with specs <url>","#SEO #Website Yet another leak of Verizon’s LG G Vista, this time with specs http://t.co/6aD4YIlSon"
1575,NO,cr murray elliott says he does n't support the <number> ha condition on mobile parks but he is told it only affects one block of land,Cr Murray Elliott says he doesn''t support the 1.5ha condition on mobile parks but he is told it only affects one block of land
1576,NO,break the deadlock zaha,Break the Deadlock Zaha
1577,NO,"start <allcaps> this <allcaps> monday <allcaps> ! e & i tech - <number> / <number> from brisbane must have : santos to work rev <number> gas detection cert , cert <number> instr <url>","START THIS MONDAY! E&I Tech - 19/9 from Brisbane Must have: Santos to work rev 7.4, Gas Detection Cert, Cert 4 Instr…http://t.co/9jUiinXAYt"
1578,NO,"i may need to do some shopping during my lunch break . well , definitely the tom petty album at least .","I may need to do some shopping during my lunch break. Well, definitely the Tom Petty album at least."
1579,NO,<user> john isley drive is within the ballymore precinct . try clyde road on google maps . <hashtag> goroar,@DTDmatt John Isley Drive is within the Ballymore precinct. Try Clyde Road on Google Maps. #GoRoar
1580,NO,"set and a break to hewitt , <number> <number> <number> <number> over matosevic <hashtag> washington","Set and a break to Hewitt, 6-4 1-0 over Matosevic #Washington"
1581,NO,i miss the walking dead .,I miss the walking dead.
1582,NO,<user> we got a <number> week pass to cover shinkansen and a few days either side - the local trains are pretty cheap so i recommend that !,@aliwilgus we got a 1 week pass to cover Shinkansen and a few days either side - the local trains are pretty cheap so I recommend that!
1583,NO,the ferry spirit of brisbane has departed uq <allcaps> at <number> am <allcaps> <hashtag> citycat,The ferry Spirit of Brisbane has departed UQ at 11:02 AM #CityCat
1584,NO,"rt <allcaps> <user> : set and a break to hewitt , <number> <number> <number> <number> over matosevic <hashtag> washington","RT @Adamdbain: Set and a break to Hewitt, 6-4 1-0 over Matosevic #Washington"
1585,NO,<user> oh i see it now . is public parking on clyde road as well ?,@brisbaneroar oh I see it now. Is public parking on Clyde road as well?
1586,NO,<user> i drink vanilla coke almost on a daily basis so it 's nothing special to me,@FullMetal7291 I drink vanilla coke almost on a daily basis so it''s nothing special to me
1587,NO,police : watch <number> years of policing in <number> seconds . <repeat> <hashtag> qp <allcaps> <number> tribute to <number> years of policing in queensland . <repeat> <url> <hashtag> qld,Police: Watch 150 years of policing in 90 seconds... #QP150Tribute to 150 years of policing in Queensland... http://t.co/5o7zwHoQTd #qld
1588,NO,facebook exclusive offer ! stunning diamond and ruby flower design ring . <repeat> available for special price of $ <number> ! <url>,Facebook exclusive offer! Stunning diamond and ruby flower design ring... available for special price of $4500! http://t.co/Ybzwbhykqa
1589,NO,<number> am : <user> leaves the building for a road trip . <number> am : we get cake .,11am: @kimstephens_bt leaves the building for a road trip. 11.15am: we get cake.
1590,NO,"if tonight 's an accident , tomorrow we 'll recover . <repeat> - autyy","If tonight''s an accident , tomorrow we''ll recover .. - Autyy"
1591,NO,<hashtag> cars <hashtag> australia six-cylinder bmw <allcaps> i <number> to be built for <number> th anniversary report : a bmw <allcaps> i <number> plug-in hybrid super . <repeat> <url>,#cars #Australia Six-cylinder BMW i9 to be built for 100th anniversary – report: A BMW i9 plug-in hybrid super... http://t.co/gjLB999eoG
1592,YES,woolloongabba - accident inbound logan rd at martin st - clear <allcaps>,Woolloongabba - accident inbound Logan Rd at Martin St - CLEAR
1593,NO,back to <hashtag> school <hashtag> concussion alert : one season of contact <hashtag> sports damages <hashtag> brain - forbes <url>,Back To #School #Concussion Alert: One Season Of Contact #Sports Damages #Brain - Forbes http://t.co/NomhMNOkSd
1594,NO,the ferry kuluwin has departed uq <allcaps> at <number> am <allcaps> <hashtag> citycat,The ferry Kuluwin has departed UQ at 11:15 AM #CityCat
1595,NO,listen <allcaps> back <allcaps> - news from the ` burbs incl s ` side stench identified + northside drivers fined for following instructions <url>,LISTEN BACK - News from the ''burbs incl S''side stench identified + Northside drivers fined for following instructions http://t.co/RhTQcIRqWl
1596,NO,when you get told you have to be at the bosses office in <number> hours . with no car and no clue where it is . <repeat> yaaaay,When you get told you have to be at the bosses office in 2 hours. With no car and no clue where it is.. Yaaaay
1597,NO,listen <allcaps> back <allcaps> - bcc <allcaps> meeting report <user> incl . brisbane 's darryl kerrigan awarded $ <number> m for his castle <url>,LISTEN BACK - BCC meeting report @kimstephens_bt incl. Brisbane''s Darryl Kerrigan awarded $5m for his Castle http://t.co/FadQrGvfLB
1598,NO,<user> yes i 've used lv <allcaps> throughout this site & just getting started with ce <allcaps> : cache so thought i 'd ask . does it break the whole-page <number> / <number>,@mattfordham yes I''ve used LV throughout this site & just getting started with CE:cache so thought I''d ask. Does it break the whole-page 1/2
1599,NO,vegas vs octane for sting ? o boy ! <repeat>,vegas vs octane for sting ? o boy !!!!!!
1600,NO,we 're back from break and talking all things pizza . for the rest of this session i will only answer to the name donatello <hashtag> imdb <allcaps> <number>,We''re back from break and talking all things pizza. For the rest of this session I will only answer to the name Donatello #IMDB2014
1601,NO,<user> ` he was only following orders ' . <repeat> hm <elong> heard that defence somewhere before ? a hero is someone who refuses to kill other normal people,@cnnbrk ''He was only following orders'' ..Hmmm heard that defence somewhere before? A hero is someone who refuses to kill other normal people
1602,NO,the ferry baneraba is approaching uq <allcaps> at <number> am <allcaps> <hashtag> citycat,The ferry Baneraba is approaching UQ at 11:20 AM #CityCat
1603,NO,the ferry baneraba has departed uq <allcaps> at <number> am <allcaps> <hashtag> citycat,The ferry Baneraba has departed UQ at 11:20 AM #CityCat
1604,NO,the ferry baneraba is approaching uq <allcaps> at <number> am <allcaps> <hashtag> citycat,The ferry Baneraba is approaching UQ at 11:21 AM #CityCat
1605,NO,"<user> did god murder those in fear or was their a mercy within , dead <allcaps> soles <allcaps> of <allcaps> innocents <allcaps> will <allcaps> judge <allcaps> israil <allcaps> , justification is n't a pass","@clmuseum Did God murder those in fear or was their a mercy within, DEAD SOLES OF INNOCENTS WILL JUDGE ISRAIL,justification isn''t a  pass"
1606,NO,loyalty is dead .,Loyalty is dead.
1607,NO,rt <allcaps> <user> : mercedes-benz parramatta needed quality vehicle images : <url> . our service provides the best value : ht,RT @solutionssales: Mercedes-Benz Parramatta needed quality vehicle images: http://t.co/PyvqHbdkUQ. Our service provides the best value: ht…
1608,NO,"you never know , govt 's <number> - jobs-a-month idea could create a fair few jobs for inspectors to police the job applications","You never know, Govt''s 40-jobs-a-month idea could create a fair few jobs for inspectors to police the job applications"
1609,NO,will cops <allcaps> tv <allcaps> on the gold coast damage the reputation of the famous glitter strip ? <url> <url>,Will COPS TV on the Gold Coast damage the reputation of the famous glitter strip? http://t.co/gjH8yC71Df http://t.co/CHGat72JJU
1610,NO,rt <allcaps> <user> : will cops <allcaps> tv <allcaps> on the gold coast damage the reputation of the famous glitter strip ? <url> <url>,RT @ABCNewsBrisbane: Will COPS TV on the Gold Coast damage the reputation of the famous glitter strip? http://t.co/gjH8yC71Df http://t.co/C…
1611,NO,<user> because it made me take a break from life and relax . i 'm a fairly over active person .,@cloudbeach because it made me take a break from life and relax. I''m a fairly over active person.
1612,NO,"<user> that 's only half the story at best , let alone gwfp having no peer credibility as a news source . grmny not perfect , long road","@NoDirectAction that''s only half the story at best, let alone gwfp having no peer credibility as a news source. Grmny not perfect, long road"
1613,NO,becky die ? . <repeat> hell no,Becky Die ? .. Hell No
1614,NO,rt <allcaps> <user> : becky die ? . <repeat> hell no,RT @iiBe_Biee: Becky Die ? .. Hell No
1615,NO,the ferry baneraba has departed uq <allcaps> at <number> am <allcaps> <hashtag> citycat,The ferry Baneraba has departed UQ at 11:30 AM #CityCat
1616,NO,rt <allcaps> <user> : listen <allcaps> back <allcaps> - bcc <allcaps> meeting report <user> incl . brisbane 's darryl kerrigan awarded $ <number> m for his castle <url>,RT @612brisbane: LISTEN BACK - BCC meeting report @kimstephens_bt incl. Brisbane''s Darryl Kerrigan awarded $5m for his Castle http://t.co…
1617,NO,"the dean of st. john 's , dr peter catt , has put out a report labelling bravely that the keeping of refugee . <repeat> <url>","The Dean of St. John''s, Dr Peter Catt, has put out a report labelling bravely that the keeping of refugee... http://t.co/ZEgZ1UG8Kc"
1618,NO,the ferry tunamun is approaching uq <allcaps> at <number> am <allcaps> <hashtag> citycat,The ferry Tunamun is approaching UQ at 11:37 AM #CityCat
1619,NO,<user> i need that cherry coke in my life . <repeat> pitty i do n't leave my house hahha,@EonRedGrave I need that cherry coke in my life..Pitty I don''t leave my house hahha
1620,NO,<user> live forever by being dead,@MattTaylor live forever by being dead
1621,NO,<user> standing on the block tryna make it work,@Tea_HoldTheIce Standing on the block tryna make it work◽️
1622,NO,<user> <user> i used gpp <allcaps> to auto remove any non admin accounts constantly . it made using them so unreliable that people stopped,@girlgerms @AbstractCode i used GPP to auto remove any non admin accounts constantly. It made using them so unreliable that people stopped
1623,NO,bold prediction - sincas to replace brenno on wafl <allcaps> report duties in <hashtag> squawktalk duties did a great job this week !,Bold Prediction - Sincas to replace Brenno on WAFL report duties in #SquawkTalk duties did a great job this week!
1624,NO,you farted ? <repeat> . <repeat> gas o.o,You farted ?? .. Gas o.O
1625,NO,the ferry tunamun has docked at uq <allcaps> at <number> am <allcaps> <hashtag> citycat,The ferry Tunamun has docked at UQ at 11:38 AM #CityCat
1626,NO,"early break of serve for dan evans , he leads matt reid <number> <number> first set <hashtag> vancouverch <allcaps>","Early break of serve for Dan Evans, he leads Matt Reid 3-1 first set #VancouverCH"
1627,NO,rt <allcaps> <user> : you farted ? <repeat> . <repeat> gas o.o,RT @iiBe_Biee: You farted ?? .. Gas o.O
1628,NO,there are no traffic jams along the extra mile roger <hashtag> staubach <hashtag> quote <hashtag> quoteoftheday <hashtag> motivation <hashtag> inspiration,There are no traffic jams along the extra mile Roger #Staubach #quote #quoteoftheday #motivation #inspiration
1629,NO,"stuff like perfume , a bouqet of roses .","Stuff like perfume, a bouqet of roses."
1630,NO,<user> road trip,@dhwfo road trip
1631,NO,"that 's it , block me . that only reinforces the fact that you know you 're doing the wrong thing . you know i 'm right .","That''s it, block me. That only reinforces the fact that you know you''re doing the wrong thing. You know I''m right."
1632,NO,oh wow ! new trash crab stevens ! we 're playing dead space ! i do n't know how many brothers <user> has ! <url>,oh wow! new trash crab stevens! we''re playing dead space! I don''t know how many brothers @dogbauu has! https://t.co/VIU6fUiMZj
1633,NO,ugh annoyed ! my cat just plays with it ! kill the mouse silly cat,Ugh annoyed ! My cat just plays with it ! Kill  the mouse silly cat 😛
1634,NO,latest active topic : re : bulimba ferry terminal temporary closure from <number> th august <number> <url>,Latest active topic: Re: Bulimba ferry terminal temporary closure from 5th August 2014 http://t.co/asZQKA42Xo
1635,NO,the ferry tunamun has departed uq <allcaps> at <number> am <allcaps> <hashtag> citycat,The ferry Tunamun has departed UQ at 11:46 AM #CityCat
1636,NO,"<user> <user> media ca n't publish details of the case , but can publish details of the leak of the details of the case .","@abcnews @wikileaks Media can''t publish details of the case, but can publish details of the leak of the details of the case."
1637,NO,rt <allcaps> <user> : loyalty is dead .,RT @__Salu: Loyalty is dead.
1638,NO,"car next door , airtasker , airbnb : how to make an extra $ <number> a month doing next to nothing <url>","Car Next Door, Airtasker, Airbnb: How to make an extra $1,185 a month doing next to nothing http://t.co/K9x3mIutBU"
1639,NO,matt reid has gotten the break back and is serving at <number> <number> against dan evans -LSB- gbr <allcaps> -RSB- <hashtag> vancouverch <allcaps>,Matt Reid has gotten the break back and is serving at 3-4 against Dan Evans [GBR] #VancouverCH
1640,NO,the ferry mirbarpa is approaching uq <allcaps> at <number> am <allcaps> <hashtag> citycat,The ferry Mirbarpa is approaching UQ at 11:50 AM #CityCat
1641,NO,kudos to <user> <user> re nil off-street car parking spaces @ new sth bris arts college <url>,Kudos to @helenabrahams1 @Team_Quirk re nil off-street car parking spaces @ new Sth Bris arts college http://t.co/X9TemmzKtC
1642,NO,rt <allcaps> <user> : exes need to die a fiery death so we do n't have to picture them living their lives like they have n't left a path of destru,RT @meljanezach: Exes need to die a fiery death so we don''t have to picture them living their lives like they haven''t left a path of destru…
1643,NO,ur dead bro / sis weird ass ex girlfren ?,Ur Dead Bro/Sis Weird Ass Ex Girlfren ?
1644,NO,the ferry mirbarpa has docked at uq <allcaps> at <number> am <allcaps> <hashtag> citycat,The ferry Mirbarpa has docked at UQ at 11:52 AM #CityCat
1645,NO,"professional fb <allcaps> page , good way to market your business and make connections with your customer . <repeat> another thing blocked at schools <hashtag> imds <allcaps> <number>","Professional FB page, good way to market your business and make connections with your customer...another thing blocked at schools #IMDS2014"
1646,NO,another renewable energy casualty of the policies of <hashtag> tonyabbott <url>,Another renewable energy casualty of the policies of #TonyAbbotthttp://t.co/0y9S23dc0L
1647,NO,rt <allcaps> <user> : ur dead bro / sis weird ass ex girlfren ?,RT @iiBe_Biee: Ur Dead Bro/Sis Weird Ass Ex Girlfren ?
1648,NO,sign the petition to stop campbell newman 's plan to make grandparents in public housing report to the government . <repeat> <url>,Sign the petition to stop Campbell Newman''s plan to make grandparents in public housing report to the government... http://t.co/FRZv02jZ6X
1649,NO,"a warning for my next tweet , a rt <allcaps> from <user> , which might break your heart .","A warning for my next tweet, a RT from @peopleofearth, which might break your heart."
1650,NO,$ brew cask install xquartz # keeps ` brew doctor ` happy <smile>,$ brew cask install xquartz # Keeps `brew doctor` happy :)
1651,NO,"incident : margaret <allcaps> street <allcaps> brisbane <allcaps> city <allcaps> from wednesday , july <number> <number> <number> am <allcaps> <url> <hashtag> bnetraffic <hashtag> trafficnetwork","Incident: MARGARET STREET BRISBANE CITY From Wednesday, July 30, 2014 11:30:00 AM http://t.co/WW7nXAKL3G #bnetraffic #trafficnetwork"
1652,NO,it 's annual report photo time featuring our youngest star ! <url>,It''s Annual Report photo time featuring our youngest star! http://t.co/IPTDKdHri7
1653,NO,<user> it 's bizarre having read that leak and yet being unable to talk about it without committing an offence . strange times !,@infinite8horizo It''s bizarre having read that leak and yet being unable to talk about it without committing an offence. Strange times!
1654,NO,puberty <allcaps> hit <allcaps> this <allcaps> boy <allcaps> like <allcaps> a truck <allcaps> am <allcaps> i right <allcaps> ladies <allcaps> <url>,pUBERTY HIT THIS BOY LIKE A TRUCK AM I RIGHT LADIES 😍😂 http://t.co/9o4DZoRMAG
1655,NO,info <allcaps> q. wx <allcaps> : smoke <allcaps> haze <allcaps> to <allcaps> north <allcaps> west <allcaps> . win <allcaps> <smile> <number> / <number> qnh <allcaps> : <number> exp <allcaps> instr <allcaps> apch <allcaps> rwy <allcaps> <number> for <allcaps> tfc <allcaps> mgmt <allcaps> . rwy <allcaps> <number> & rwy <allcaps> <number> for <allcaps> arr <allcaps> . rwy <allcaps> <number> for <allcaps> dep <allcaps> .,INFO Q. WX: SMOKE HAZE TO NORTH WEST. WIND: 060/5. QNH: 1020. EXP INSTR APCH RWY 01 FOR TFC MGMT. RWY 01 & RWY 14 FOR ARR. RWY 01 FOR DEP.
1656,NO,"<user> <user> personally , kill the v prefix on my git tags . but it 'd be nice to be more flexible","@alexgorbatchev @izs personally, kill the v prefix on my git tags. But it''d be nice to be more flexible"
1657,NO,ive just been informed that im bad for tweeting about the patriarchy . sorry for the damage ive caused,ive just been informed that im bad for tweeting about the patriarchy. sorry for the damage ive caused
1658,NO,i am wearing my high energy perfume today and i 'm far too sensitive for it . i made the wrong choice .,I am wearing my high energy perfume today and I''m far too sensitive for it. I made the wrong choice.
1659,NO,"note to self : vlogging whilst sitting at a bus stop on a main road never works . also , it makes you almost miss the bus . <hashtag> vlogfails","Note to self: vlogging whilst sitting at a bus stop on a main road never works. Also, it makes you almost miss the bus. #VlogFails"
1660,YES,"light plane crash at <hashtag> runcorn narrowly avoids two homes , two men taken to hospital with minor injuries <hashtag> tennews <number> pm <url>","Light plane crash at #Runcorn narrowly avoids two homes, two men taken to hospital with minor injuries #TenNews 5pm http://t.co/sCpzADLQdl"
1661,NO,"<user> naruto -LRB- goat <allcaps> -RRB- dragon ball z , boondocks , family guy , walking dead , and the big bang theory .","@Tea_HoldTheIce Naruto(GOAT) Dragon Ball Z, Boondocks, Family Guy, Walking Dead, and The Big Bang Theory."
1662,NO,break time <url>,break time ☕️ http://t.co/e2dYVOgxRd
1663,NO,the toowong village car park must now just be for commuters . it is choc-a-block and there are n't that many people in the shopping centre .,The toowong village car park must now just be for commuters.  it is choc-a-block and there aren''t that many people in the shopping centre.
1664,NO,the ferry mooroolbin is approaching uq <allcaps> at <number> pm <allcaps> <hashtag> citycat,The ferry Mooroolbin is approaching UQ at 12:05 PM #CityCat
1665,YES,"rt <allcaps> <user> : light plane crash at <hashtag> runcorn narrowly avoids two homes , two men taken to hospital with minor injuries <hashtag> tennews <number> pm http : / /","RT @tennewsqld: Light plane crash at #Runcorn narrowly avoids two homes, two men taken to hospital with minor injuries #TenNews 5pm http://…"
